Date,AAPL,MSFT,NVDA,TSLA,AMZN,META,GOOGL
2018-01-03,-0.00017408351318493054,0.004653861117086988,0.06581430923705311,-0.010233112708571634,0.012775310383486449,0.017914360420168807,0.01706103089327704
2018-01-04,0.004644895282498895,0.008801663940153137,0.005270906339902348,-0.008289977599700626,0.004476012896857506,-0.0018411492871870383,0.00388443692742646
2018-01-05,0.011385288199109445,0.012398189528174619,0.008474113292367802,0.006229740634655645,0.016162516530176196,0.013671208787398248,0.013260242751816698
2018-01-08,-0.003714398100152283,0.0010202867469482069,0.030641094530365676,0.06263821959024418,0.014424678832250848,0.007653083461165444,0.0035306145720257476
2018-01-09,-0.00011444649192071665,-0.0006796544915831371,-0.00027045478279252855,-0.00808538113492141,0.0046757095740346255,-0.002177659437208379,-0.0012744697080082634
2018-01-10,-0.00022957323764682958,-0.00453382948411829,0.007839835635804482,0.003326413914539472,0.0013012055442500614,-0.00015956699846952915,-0.002381428861461643
2018-01-11,0.005680088149450091,0.00296031198325597,0.0017881682036997582,0.009408646715617364,0.01781828254348916,-0.00037260055061449915,0.0017206412343580002
2018-01-12,0.010326196401805987,0.017257103979991806,-0.004908900187561072,-0.005119110235858537,0.022339231610462695,-0.04473568764451841,0.016725816880559963
2018-01-16,-0.005081998049099923,-0.013951007189042741,-0.012870890868121099,0.011421116241414841,-0.0002605871874575838,-0.0054635020689334235,4.412407690423947e-05
2018-01-17,0.016516290527551325,0.02026052967858183,0.020944076925072164,0.02087858455510405,-0.00755630863716783,-0.004428473740745953,0.0074290381538810735
2018-01-18,0.0008931994155687573,-0.00044375334344948225,-0.0012460447434601285,-0.007460532163804823,-0.0012972916415299185,0.012387295706908885,-0.0027477238336782728
2018-01-19,-0.004462647678908915,-0.001109875869751864,0.025262725869570568,0.015816873268893028,0.0009741736041779525,0.00828704848289119,0.0066286229346455006
2018-01-22,-0.008181260082362085,0.0178889019975077,0.015557813963526845,0.004399674810198428,0.025282411609683475,0.022505287701384935,0.018067334844255267
2018-01-23,0.00022638634025318183,0.0031652704741549353,0.022337189090336995,0.0034987229726255453,0.02654236704761037,0.021470663129129264,0.010316452561829559
2018-01-24,-0.015928746765984214,-0.0008701490319772409,-0.013017452348779712,-0.019558338950656062,-0.0036915667119321594,-0.01478760197971929,-0.004149094743262194
2018-01-25,-0.01785098384745365,0.005554199406229365,0.002332619729572105,-0.02385156263182675,0.015056912893923968,0.0049853672671396065,0.009263314270998357
2018-01-26,0.0023374112214016307,0.018737150620179888,0.029532186243523384,0.015430662178036458,0.017489776074125496,0.01344134446883305,0.004585017248274426
2018-01-29,-0.02069845226736955,-0.001488497218393947,0.01446637611848689,0.019483745784611983,0.011147987016343786,-0.021157721401755758,-0.0009094522184808218
2018-01-30,-0.005894157697545754,-0.012563686426737108,-0.016731045792130472,-0.010614261699658623,0.014206254114237371,0.006129461260920843,-0.007678163838751528
2018-01-31,0.002754760199870754,0.02447694186350624,0.012689471761632376,0.024550343604870628,0.009090198056924459,-0.0012290168185700168,0.0041193371845247295
2018-02-01,0.0020907964678567037,-0.00789376081112847,-0.021562327323653707,-0.014281293846785892,-0.04196737400527717,0.03317454653680896,-0.0005330509814692741
2018-02-02,-0.04339027735856349,-0.026310330883436817,-0.02902283449683274,-0.015747955382294787,0.02874097206609716,-0.014552744887146418,-0.05280168866517454
2018-02-05,-0.024984538353914676,-0.04118527862051846,-0.08487490217860383,-0.03089455173037159,-0.027938006598856924,-0.04740381821696715,-0.050759400913584884
2018-02-06,0.041791854489602986,0.03784106984441893,0.05559174721793525,0.0025215270216487617,0.03801436389950541,0.022343373357118557,0.02074572516517814
2018-02-07,-0.021406901071913453,-0.01883312723010433,0.014274463653820568,0.03302687941110416,-0.018061620618718965,-0.027683139350007324,-0.02676063536404083
2018-02-08,-0.0275168286133447,-0.05133346385861426,-0.04930048994322844,-0.0862898619278617,-0.046782076355553315,-0.04772996983549205,-0.04519563819599681
2018-02-09,0.012231434736880153,0.03728941571383615,0.06693639036347077,-0.015258637910555595,-0.008071057484337008,0.026401615880838225,0.038264935608619544
2018-02-12,0.04027892012317613,0.010773918177374497,-0.017451036398889785,0.017105860055229627,0.0348088545167482,0.001703531733197261,0.00792339571331091
2018-02-13,0.010017529729851482,0.00785340119225908,0.020173001825866343,0.025116342037434514,0.020400675986486094,-0.018479736274027547,-0.0003983620867175075
2018-02-14,0.018437573171632193,0.01565810258466449,0.03778505020651024,-0.004171050736881954,0.025832207585371192,0.03678887324891056,0.017606818534828816
2018-02-15,0.03357823490584044,0.02037252418219504,0.021042453522071014,0.036486630791516816,0.007380856462852581,0.0024511679381276075,0.01739541268519984
2018-02-16,-0.003236930017061046,-0.007123001264317308,-0.010791192686679718,0.004250554934988493,-0.008941218962002284,-0.014447857454136126,0.0037932993801754744
2018-02-20,-0.003363633506953012,0.007826187470597379,0.021489333125991994,-0.002146044443118056,0.013570904563712238,-0.0076116489243456265,0.00738482174696431
2018-02-21,-0.004539125460317539,-0.01326598588431993,-0.03039170827887483,-0.004391140631703649,0.009922706887337096,0.010795048509058214,0.009206351881980046
2018-02-22,0.008359106644896253,0.0026233317423141056,0.003273013958385418,0.03861385365210501,0.001631842065593636,0.006070320403163354,-0.0034567695369182028
2018-02-23,0.01739141229425245,0.025400683491364928,0.015610323705525175,0.016985883239315713,0.009869817359685173,0.024023778347807,0.016388860184943344
2018-02-26,0.019772195467979925,0.014458817413781855,0.00264317767579203,0.01525350712013207,0.014633382161458375,0.008947445369043905,0.013837475690313239
2018-02-27,-0.0032408996202181184,-0.012785828354505036,-0.0021089521300932113,-0.017990057260484416,-0.006550867172796515,-0.01876365751318998,-0.02289934164468388
2018-02-28,-0.0015134997300927377,-0.0045644858859595905,-0.01649992988986837,-0.022593189478732012,0.0003108313001467522,-0.01730403982499107,-0.012160960709773905
2018-03-01,-0.01751619462236076,-0.009811224596714574,-0.040454964628429235,-0.03535822749677753,-0.012562358807392093,-0.013346815661617106,-0.029449555505078773
2018-03-02,0.006914083669079973,0.002153896251774201,0.01864708195824294,0.012661277814635996,0.004553166629101657,0.003864836061486354,0.011881438167582914
2018-03-05,0.0034617054872188024,0.006340790046823086,-0.003762713469308232,-0.0052816914935877035,0.01557072907976953,0.02140164902443953,0.009795882249462373
2018-03-06,-0.0008484724376738306,-0.0034174946913281268,0.02762590554178579,-0.015449266428910424,0.00920849302913429,-0.0034367685687711758,0.005608415832650593
2018-03-07,-0.009282538469873258,0.0057863728579024,-0.0013213889094073616,0.012492436638843696,0.004786506564700588,0.021860152662360743,0.012844110109649032
2018-03-08,0.010912435989526514,0.006073368636551502,-0.0027292446337461307,-0.009629843215428147,0.0044401594736043215,-0.007457364236050035,0.012860542859295832
2018-03-09,0.017180821797990742,0.022344256591722678,0.01720725881705687,-0.005864531827206032,0.01741782666536884,0.015849410210214465,0.027855974145386986
2018-03-12,0.0096676893468024,0.0023827066469903624,0.018057227208219118,0.05605653312252645,0.012350428812454961,-0.0025373653341544955,0.004384799388607252
2018-03-13,-0.009629933487388276,-0.024387640571667757,-0.008208165333277728,-0.010621995702379539,-0.006387748444923624,-0.01558767496454716,-0.022317027413326418
2018-03-14,-0.008501352651814065,-0.005931727804295184,0.004158435610856381,-0.044494497652946774,0.001775698923243585,0.012700681076113662,0.007877882935203084
