Date,AAPL,MSFT,NVDA,TSLA,AMZN,META,GOOGL
2022-01-31,171.1888885498047,300.8989562988281,24.438661575317383,312.239990234375,149.57350158691406,311.08697509765625,134.28884887695312
2022-02-01,171.02239990234375,298.7508850097656,24.59036636352539,310.4166564941406,151.19349670410156,316.7871398925781,136.61178588867188
2022-02-02,172.22706604003906,303.29852294921875,25.193199157714844,301.88665771484375,150.6125030517578,320.7594299316406,146.89013671875
2022-02-03,169.34750366210938,291.48431396484375,23.90169906616211,297.0466613769531,138.8455047607422,236.11068725585938,142.0169677734375
2022-02-04,169.06307983398438,296.0223388671875,24.27198028564453,307.7733459472656,157.63949584960938,235.44534301757812,142.21844482421875
2022-02-07,168.34716796875,291.1940612792969,24.680192947387695,302.4466552734375,157.9355010986328,223.34982299804688,138.15713500976562
2022-02-08,171.45603942871094,294.6870422363281,25.0594539642334,307.3333435058594,161.4134979248047,218.6526336669922,138.35365295410156
2022-02-09,172.87802124023438,301.1214904785156,26.65337371826172,310.6666564941406,161.1894989013672,230.39065551757812,140.5301971435547
2022-02-10,168.79830932617188,292.5777282714844,25.77407455444336,301.51666259765625,159.0034942626953,226.4879150390625,137.58047485351562
2022-02-11,165.3854522705078,285.4756774902344,23.902698516845703,286.6666564941406,153.2935028076172,218.0270233154297,133.27552795410156
2022-02-14,165.62086486816406,285.43695068359375,24.22008514404297,291.9200134277344,155.16700744628906,216.18984985351562,134.50967407226562
2022-02-15,169.45535278320312,290.72967529296875,26.443777084350586,307.4766540527344,156.510498046875,219.46694946289062,135.58407592773438
2022-02-16,169.2200469970703,290.3902893066406,26.45974349975586,307.7966613769531,158.10049438476562,215.0378875732422,136.70509338378906
2022-02-17,165.62086486816406,281.8870544433594,24.459623336791992,292.1166687011719,154.65249633789062,206.26914978027344,131.54507446289062
2022-02-18,164.0713348388672,279.1722412109375,23.596294403076172,285.6600036621094,152.60150146484375,204.72988891601562,129.4251251220703
2022-02-22,161.1488800048828,278.96856689453125,23.344778060913086,273.84332275390625,150.19749450683594,200.67820739746094,128.8400421142578
2022-02-23,156.9808349609375,271.7452087402344,22.343721389770508,254.67999267578125,144.82699584960938,197.07337951660156,126.63121032714844
2022-02-24,159.59933471679688,285.62969970703125,23.702083587646484,266.92333984375,151.35800170898438,206.159912109375,131.69593811035156
2022-02-25,161.6686248779297,288.2668762207031,24.110300064086914,269.9566650390625,153.7884979248047,209.01992797851562,133.45118713378906
2022-02-28,161.93341064453125,289.7018737792969,24.337852478027344,290.1433410644531,153.56300354003906,209.56613159179688,134.04421997070312
2022-03-01,160.0504608154297,285.97869873046875,23.43160629272461,288.1233215332031,151.14199829101562,202.07843017578125,133.05616760253906
2022-03-02,163.34561157226562,291.0592956542969,24.177291870117188,293.2966613769531,152.05250549316406,206.66635131835938,133.5623321533203
2022-03-03,163.02195739746094,286.9192199707031,23.67218589782715,279.7633361816406,147.89849853515625,201.56201171875,132.8953857421875
2022-03-04,160.0210418701172,281.0434875488281,22.89556121826172,279.42999267578125,145.64100646972656,198.67222595214844,130.9173126220703
2022-03-07,156.22572326660156,270.42657470703125,21.314346313476562,268.1933288574219,137.4530029296875,186.16954040527344,125.4307861328125
2022-03-08,154.40159606933594,267.4595947265625,21.47606086730957,274.79998779296875,136.01449584960938,188.97000122070312,126.1513442993164
2022-03-09,159.80528259277344,279.724853515625,22.973421096801758,286.3233337402344,139.2790069580078,197.12301635742188,132.4194793701172
2022-03-10,155.4607696533203,276.90338134765625,22.61804962158203,279.4333190917969,146.8175048828125,193.85585021972656,131.43641662597656
2022-03-11,151.743896484375,271.5513000488281,22.061033248901367,265.1166687011719,145.52450561523438,186.30857849121094,128.89662170410156
2022-03-14,147.71319580078125,268.03173828125,21.292390823364258,255.4566650390625,141.85299682617188,185.33538818359375,125.00647735595703
2022-03-15,152.096923828125,278.41595458984375,22.932491302490234,267.2966613769531,147.3665008544922,190.6979217529297,128.22914123535156
2022-03-16,156.51010131835938,285.4357604980469,24.45280647277832,280.07666015625,153.10400390625,202.2174530029297,132.28102111816406
2022-03-17,157.52024841308594,286.240478515625,24.722332000732422,290.5333251953125,157.23899841308594,206.3982391357422,132.8353271484375
2022-03-18,160.81541442871094,291.2919006347656,26.406356811523438,301.7966613769531,161.25050354003906,214.98825073242188,135.1046905517578
2022-03-21,162.1884002685547,290.0606689453125,26.686861038208008,307.0533447265625,161.4915008544922,210.0229034423828,135.08087158203125
2022-03-22,165.56201171875,294.81158447265625,26.47722625732422,331.32666015625,164.88900756835938,215.1471405029297,138.81912231445312
2022-03-23,166.92514038085938,290.3805847167969,25.588796615600586,333.03668212890625,163.4080047607422,211.97927856445312,137.2385711669922
2022-03-24,170.71067810058594,294.85040283203125,28.100364685058594,337.97332763671875,163.64950561523438,218.04689025878906,140.51034545898438
2022-03-25,171.34814453125,294.44305419921875,27.643171310424805,336.8800048828125,164.77349853515625,220.28126525878906,140.610595703125
2022-03-28,172.21115112304688,301.2496643066406,28.16924476623535,363.9466552734375,168.99049377441406,222.0389862060547,140.3947296142578
2022-03-29,175.50631713867188,305.81634521484375,28.605472564697266,366.5233459472656,169.31500244140625,228.2655029296875,141.4368438720703
2022-03-30,174.33929443359375,304.31353759765625,27.641176223754883,364.663330078125,166.30099487304688,226.26943969726562,140.8740997314453
2022-03-31,171.2402801513672,298.93231201171875,27.237884521484375,359.20001220703125,162.99749755859375,220.8175048828125,138.02462768554688
2022-04-01,170.946044921875,300.0085754394531,26.664897918701172,361.5299987792969,163.55999755859375,223.29025268554688,139.09950256347656
2022-04-04,174.996337890625,305.3897705078125,27.311758041381836,381.8166809082031,168.34649658203125,232.26751708984375,141.89935302734375
2022-04-05,171.6815948486328,301.42413330078125,25.88527488708496,363.7533264160156,164.05499267578125,230.2317657470703,139.5366973876953
2022-04-06,168.513916015625,290.3902893066406,24.363964080810547,348.586669921875,158.75599670410156,221.7509765625,135.52403259277344
2022-04-07,168.81788635253906,292.2033996582031,24.165311813354492,352.4200134277344,157.7845001220703,221.40342712402344,134.8694610595703
2022-04-08,166.80746459960938,287.93719482421875,23.078229904174805,341.8299865722656,154.4604949951172,220.78773498535156,132.28799438476562
2022-04-11,162.55125427246094,276.5834045410156,21.87835693359375,325.30999755859375,151.1219940185547,214.95846557617188,127.85745239257812
2022-04-12,164.42437744140625,273.4807434082031,21.46608543395996,328.98333740234375,150.78750610351562,212.654541015625,126.75675964355469
2022-04-13,167.11146545410156,278.87158203125,22.163848876953125,340.7900085449219,155.54100036621094,213.4986572265625,128.919921875
2022-04-14,162.10012817382812,271.3186340332031,21.22051429748535,328.3333435058594,151.7064971923828,208.7220001220703,125.77965545654297
2022-04-18,161.88433837890625,271.9875793457031,21.744590759277344,334.7633361816406,152.78500366210938,209.3079376220703,126.71904754638672
