Date,GSPC,IXIC,VIX,MSFT,GOOGL
2018-03-28,2605.0,6949.22998046875,22.8700008392334,82.60043334960938,49.88210678100586
2018-03-29,2640.8701171875,7063.4501953125,19.969999313354492,84.33760833740234,51.46812057495117
2018-04-02,2581.8798828125,6870.1201171875,23.6200008392334,81.79649353027344,50.25181198120117
2018-04-03,2614.449951171875,6941.27978515625,21.100000381469727,82.8961410522461,50.552040100097656
2018-04-04,2644.68994140625,7042.10986328125,20.059999465942383,85.31715393066406,51.09940719604492
2018-04-05,2662.840087890625,7076.5498046875,18.940000534057617,85.36333465576172,51.24481201171875
2018-04-06,2604.469970703125,6915.10986328125,21.489999771118164,83.37664794921875,50.11881637573242
2018-04-09,2613.159912109375,6950.33984375,21.770000457763672,83.87560272216797,50.62201690673828
2018-04-10,2656.8701171875,7094.2998046875,20.469999313354492,85.82534790039062,51.436363220214844
2018-04-11,2642.18994140625,7069.02978515625,20.239999771118164,84.88282775878906,50.868648529052734
2018-04-12,2663.989990234375,7140.25,18.489999771118164,86.47217559814453,51.47555923461914
2018-04-13,2656.300048828125,7106.64990234375,17.40999984741211,86.01017761230469,51.41352844238281
2018-04-16,2677.840087890625,7156.27978515625,16.559999465942383,87.01737976074219,51.91276168823242
2018-04-17,2706.389892578125,7281.10009765625,15.25,88.77306365966797,53.563289642333984
2018-04-18,2708.639892578125,7295.240234375,15.600000381469727,89.11494445800781,53.36627960205078
2018-04-19,2693.1298828125,7238.06005859375,15.960000038146973,88.81002044677734,54.06401062011719
2018-04-20,2670.139892578125,7146.1298828125,16.8799991607666,87.78433990478516,53.46205520629883
2018-04-23,2670.2900390625,7128.60009765625,16.34000015258789,88.10772705078125,53.287864685058594
2018-04-24,2634.56005859375,7007.35009765625,18.020000457763672,86.04713439941406,50.74855422973633
2018-04-25,2639.39990234375,7003.740234375,17.84000015258789,85.29864501953125,50.76593017578125
2018-04-26,2666.93994140625,7118.68017578125,16.239999771118164,87.10054016113281,51.77430725097656
2018-04-27,2669.909912109375,7119.7998046875,15.40999984741211,88.54203796386719,51.185752868652344
2018-04-30,2648.050048828125,7066.27001953125,15.930000305175781,86.416748046875,50.547080993652344
2018-05-01,2654.800048828125,7130.7001953125,15.489999771118164,87.78433990478516,51.64727020263672
2018-05-02,2635.669921875,7100.89990234375,15.970000267028809,86.407470703125,50.91777801513672
2018-05-03,2629.72998046875,7088.14990234375,15.899999618530273,86.92496490478516,50.93018341064453
2018-05-04,2663.419921875,7209.6201171875,14.770000457763672,87.93219757080078,52.155921936035156
2018-05-07,2672.6298828125,7265.2099609375,14.75,88.91168975830078,52.575748443603516
2018-05-08,2671.919921875,7266.89990234375,14.710000038146973,88.53280639648438,52.53257751464844
2018-05-09,2697.7900390625,7339.91015625,13.420000076293945,89.57696533203125,54.03919219970703
2018-05-10,2723.070068359375,7404.97021484375,13.229999542236328,90.47331237792969,54.85900115966797
2018-05-11,2727.719970703125,7402.8798828125,12.649999618530273,90.2792739868164,54.755279541015625
2018-05-14,2730.1298828125,7411.31982421875,12.930000305175781,90.5842056274414,54.915077209472656
2018-05-15,2711.449951171875,7351.6298828125,14.630000114440918,89.92810821533203,53.83671951293945
2018-05-16,2722.4599609375,7398.2998046875,13.420000076293945,90.16012573242188,53.79801940917969
2018-05-17,2720.1298828125,7382.47021484375,13.430000305175781,89.25991821289062,53.65757751464844
2018-05-18,2712.969970703125,7354.33984375,13.420000076293945,89.42695617675781,53.0809326171875
2018-05-21,2733.010009765625,7394.0400390625,13.079999923706055,90.5777587890625,53.794044494628906
2018-05-22,2724.43994140625,7378.4599609375,13.220000267028809,90.48492431640625,53.362308502197266
2018-05-23,2733.2900390625,7425.9599609375,12.579999923706055,91.56148529052734,53.89081573486328
2018-05-24,2727.760009765625,7424.43017578125,12.529999732971191,91.23666381835938,53.865509033203125
2018-05-25,2721.330078125,7433.85009765625,13.220000267028809,91.28306579589844,53.79751968383789
2018-05-29,2689.860107421875,7396.58984375,17.020000457763672,90.958251953125,53.00302505493164
2018-05-30,2724.010009765625,7462.4501953125,14.9399995803833,91.83060455322266,53.46949768066406
2018-05-31,2705.27001953125,7442.1201171875,15.430000305175781,91.72855377197266,54.587554931640625
2018-06-01,2734.6201171875,7554.330078125,13.460000038146973,93.5382308959961,56.32442855834961
2018-06-04,2746.8701171875,7606.4599609375,12.739999771118164,94.35489654541016,57.219661712646484
2018-06-05,2748.800048828125,7637.85986328125,12.399999618530273,94.83749389648438,57.11941909790039
2018-06-06,2772.35009765625,7689.240234375,11.640000343322754,95.11590576171875,56.917449951171875
2018-06-07,2770.3701171875,7635.06982421875,12.130000114440918,93.62174987792969,56.295650482177734
2018-06-08,2779.030029296875,7645.509765625,12.180000305175781,94.31780242919922,56.210784912109375
2018-06-11,2782.0,7659.93017578125,12.350000381469727,93.7795181274414,56.617218017578125
2018-06-12,2786.85009765625,7703.7900390625,12.34000015258789,94.02078247070312,56.978981018066406
2018-06-13,2775.6298828125,7695.7001953125,12.9399995803833,93.59391021728516,56.782466888427734
2018-06-14,2782.489990234375,7761.0400390625,12.119999885559082,94.12291717529297,57.57051467895508
2018-06-15,2779.659912109375,7746.3798828125,11.979999542236328,92.92570495605469,57.528831481933594
2018-06-18,2773.75,7747.02978515625,12.3100004196167,93.60320281982422,58.73521423339844
2018-06-19,2762.590087890625,7725.58984375,13.350000381469727,93.60320281982422,58.492549896240234
2018-06-20,2767.320068359375,7781.509765625,12.789999961853027,94.54053497314453,58.759521484375
2018-06-21,2749.760009765625,7712.9501953125,14.640000343322754,93.8630599975586,58.03351974487305
2018-06-22,2754.8798828125,7692.81982421875,13.770000457763672,93.18559265136719,58.02607345581055
2018-06-25,2717.070068359375,7532.009765625,17.329999923706055,91.31089782714844,56.53682327270508
2018-06-26,2723.06005859375,7561.6298828125,15.920000076293945,91.95127868652344,56.20632553100586
2018-06-27,2699.6298828125,7445.080078125,17.90999984741211,90.5220718383789,55.42820358276367
2018-06-28,2716.31005859375,7503.68017578125,16.850000381469727,91.53363037109375,55.91651153564453
2018-06-29,2718.3701171875,7510.2998046875,16.09000015258789,91.51508331298828,56.03610610961914
2018-07-02,2726.7099609375,7567.68994140625,15.600000381469727,92.81437683105469,56.6772575378418
2018-07-03,2713.219970703125,7502.669921875,16.139999389648438,91.9234390258789,55.39544677734375
2018-07-05,2736.610107421875,7586.43017578125,14.970000267028809,92.58235168457031,56.636566162109375
2018-07-06,2759.820068359375,7688.39013671875,13.369999885559082,93.88162231445312,57.32090377807617
2018-07-09,2784.169921875,7756.2001953125,12.6899995803833,94.5219955444336,57.92632293701172
2018-07-10,2793.840087890625,7759.2001953125,12.640000343322754,94.77252197265625,57.91937255859375
2018-07-11,2774.02001953125,7716.60986328125,13.630000114440918,94.64261627197266,58.13375473022461
2018-07-12,2798.2900390625,7823.919921875,12.579999923706055,96.69359588623047,59.61258316040039
2018-07-13,2801.31005859375,7825.97998046875,12.180000305175781,97.84436798095703,59.7693977355957
2018-07-16,2798.429931640625,7805.72021484375,12.829999923706055,97.36180114746094,59.376861572265625
2018-07-17,2809.550048828125,7855.1201171875,12.0600004196167,98.32696533203125,60.19915008544922
2018-07-18,2815.6201171875,7854.43994140625,12.100000381469727,97.55669403076172,60.190711975097656
2018-07-19,2804.489990234375,7825.2998046875,12.869999885559082,96.88848876953125,59.50539016723633
2018-07-20,2801.830078125,7820.2001953125,12.859999656677246,98.62393951416016,59.444854736328125
2018-07-23,2806.97998046875,7841.8701171875,12.619999885559082,100.20160675048828,60.09593200683594
2018-07-24,2820.39990234375,7840.77001953125,12.40999984741211,99.91397094726562,62.43575668334961
2018-07-25,2846.070068359375,7932.240234375,12.289999961853027,102.8558349609375,63.31858825683594
2018-07-26,2837.43994140625,7852.18017578125,12.140000343322754,101.73294830322266,63.79300308227539
2018-07-27,2818.820068359375,7737.419921875,13.029999732971191,99.93250274658203,62.17472457885742
2018-07-30,2802.60009765625,7630.0,14.260000228881836,97.78868103027344,61.04079055786133
2018-07-31,2816.2900390625,7671.7900390625,12.829999923706055,98.4476089477539,60.90085220336914
2018-08-01,2813.360107421875,7707.2900390625,13.149999618530273,98.63323974609375,61.18718719482422
2018-08-02,2827.219970703125,7802.68994140625,12.1899995803833,99.83041381835938,61.59113311767578
2018-08-03,2840.35009765625,7812.009765625,11.640000343322754,100.2666015625,61.443748474121094
2018-08-06,2850.39990234375,7859.68017578125,11.270000457763672,100.35012817382812,61.419429779052734
2018-08-07,2858.449951171875,7883.66015625,10.930000305175781,101.0461654663086,62.32111740112305
2018-08-08,2857.699951171875,7888.330078125,10.850000381469727,101.61224365234375,62.593563079833984
2018-08-09,2853.580078125,7891.77978515625,11.270000457763672,101.77932739257812,62.74888610839844
2018-08-10,2833.280029296875,7839.10986328125,13.15999984741211,101.15752410888672,62.15586853027344
2018-08-13,2821.929931640625,7819.7099609375,14.779999732971191,100.42436981201172,61.96382141113281
2018-08-14,2839.9599609375,7870.89013671875,13.3100004196167,101.67723846435547,62.43525695800781
2018-08-15,2818.3701171875,7774.1201171875,14.640000343322754,100.2984619140625,61.14897918701172
2018-08-16,2840.68994140625,7806.52001953125,13.449999809265137,100.2798080444336,60.7440299987793
2018-08-17,2850.1298828125,7816.330078125,12.640000343322754,100.22392272949219,60.336612701416016
2018-08-20,2857.050048828125,7821.009765625,12.489999771118164,99.56246185302734,60.63932800292969
2018-08-21,2862.9599609375,7859.169921875,12.859999656677246,98.73332214355469,60.41402816772461
2018-08-22,2861.820068359375,7889.10009765625,12.25,99.73946380615234,60.6294059753418
2018-08-23,2856.97998046875,7878.4599609375,12.40999984741211,100.20526123046875,60.600120544433594
2018-08-24,2874.68994140625,7945.97998046875,11.989999771118164,100.98783111572266,61.373775482177734
2018-08-27,2896.739990234375,8017.89990234375,12.15999984741211,102.10578155517578,62.34245300292969
2018-08-28,2897.52001953125,8030.0400390625,12.5,102.72067260742188,61.82585525512695
2018-08-29,2914.0400390625,8109.68994140625,12.25,104.36030578613281,62.75831604003906
2018-08-30,2901.1298828125,8088.35986328125,13.529999732971191,104.29509735107422,62.25164031982422
2018-08-31,2901.52001953125,8109.5400390625,12.859999656677246,104.64910888671875,61.12813186645508
2018-09-04,2896.719970703125,8091.25,13.15999984741211,104.07154083251953,60.11131286621094
2018-09-05,2888.60009765625,7995.169921875,13.90999984741211,101.0716781616211,59.50539016723633
2018-09-06,2878.050048828125,7922.72998046875,14.649999618530273,101.3045883178711,58.75556182861328
2018-09-07,2871.679931640625,7902.5400390625,14.880000114440918,100.81082153320312,58.43796157836914
2018-09-10,2877.1298828125,7924.16015625,14.15999984741211,101.90082550048828,58.312408447265625
2018-09-11,2887.889892578125,7972.47021484375,13.220000267028809,103.63365173339844,59.053306579589844
2018-09-12,2888.919921875,7954.22998046875,13.140000343322754,104.07154083251953,58.14070510864258
2018-09-13,2904.179931640625,8013.7099609375,12.369999885559082,105.18948364257812,58.66374969482422
2018-09-14,2904.97998046875,8010.0400390625,12.069999694824219,105.61799621582031,58.457313537597656
2018-09-17,2888.800048828125,7895.7900390625,13.680000305175781,104.47209167480469,57.556617736816406
2018-09-18,2904.31005859375,7956.10986328125,12.789999961853027,105.46894836425781,57.91788864135742
2018-09-19,2907.949951171875,7950.0400390625,11.75,104.06217956542969,58.27320098876953
2018-09-20,2930.75,8028.22998046875,11.800000190734863,105.80433654785156,59.131717681884766
2018-09-21,2929.669921875,7986.9599609375,11.680000305175781,106.4471435546875,58.1665153503418
2018-09-24,2919.3701171875,7993.25,12.199999809265137,106.8291015625,58.53572463989258
2018-09-25,2915.56005859375,8007.47021484375,12.420000076293945,106.6241683959961,59.246849060058594
