Date,Open,High,Low,Close,Volume,dividends,stock_splits,Ticker,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,MACD,MACD_Signal,MACD_Hist,ADX,ADX_Pos,ADX_Neg,RSI_14,RSI_7,Stoch_K,Stoch_D,ROC_5,ROC_10,ROC_20,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,ATR,ATR_Pct,Volatility_10,Volatility_20,OBV,Volume_SMA_20,Volume_Ratio,Return,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_5,Return_Lag_10,Return_Lag_20,RSI_Lag_1,RSI_Lag_5,RSI_Lag_10,Volume_Ratio_Lag_1,Volume_Ratio_Lag_5,Volatility_Lag_1,Volatility_Lag_5,Return_Mean_5,Return_Mean_10,Return_Mean_20,Return_Std_5,Return_Std_10,Return_Std_20,Return_Skew_20,Return_Kurt_20,Close_Min_20,Close_Max_20,Close_Range_20,Close_Min_252,Close_Max_252,Dist_52W_High,Dist_52W_Low,Cum_Return_5,Cum_Return_20,Price_vs_SMA_20,Price_vs_SMA_50,Price_vs_SMA_200,SMA_5_10_Cross,SMA_20_50_Cross,Golden_Cross,MACD_Cross,RSI_Oversold,RSI_Overbought,BB_Above_Upper,BB_Below_Lower,Strong_Uptrend,Strong_Downtrend,Body_Size,Upper_Shadow,Lower_Shadow,Is_Bullish,SP500_Return,SP500_Return_5D,SP500_SMA_20,SP500_vs_SMA,VIX,VIX_SMA_20,VIX_High,VIX_Extreme,Market_Bullish,Market_Bearish,DayOfWeek,Is_Monday,Is_Friday,Month,Is_January,Is_December,Quarter,Is_Q4,DayOfMonth,Is_MonthEnd,Is_MonthStart,Target_Return_1D,Target_Return_5D,Target_Return_20D,Target_Direction_1D,Target_Direction_5D,Target_Big_Move_Up,Target_Big_Move_Down
2018-10-16,154.3220151450614,158.35386446360545,153.93472110336418,157.67857360839844,19180100,0.0,0.0,META,153.08466491699218,155.36771087646486,159.3310234069824,166.44333923339843,177.80209495544435,156.2709955332772,160.05773895171455,165.99159695704395,-3.786743418437368,-3.815354984576173,0.028611566138805333,28.499153431905448,20.358062369194663,28.468208634484782,45.592107086234556,53.99054020521168,42.54752305810741,27.362475323345496,0.5573282342465902,-0.34517855200331127,-0.9482153253865366,169.10032028210043,159.3310234069824,149.5617265318644,0.12262893523459152,0.41542636999840327,4.545996092559653,2.883077889739053,33.590923744473486,29.838659813958163,-116555800,26198415.0,0.7321091753069795,0.03426252209923519,-0.0014306972357810421,0.002542926857812544,0.013013675062202967,0.004133359142603377,-0.019145800979244676,-0.0017437949548214648,35.13050445756761,37.74621637923798,36.69495238452373,0.5854300797301639,0.7348390506957602,26.89821760671261,23.82042480612588,0.0014193251412477847,-0.00014308481095581804,-0.0003076442511859456,0.027598595742032533,0.021160292984955094,0.01879658888647384,-0.35894368149481715,-0.2591400862091254,150.3299102783203,167.6687774658203,0.10996336909136321,150.3299102783203,215.99124145507807,-0.26997700209435355,0.048883574243294856,0.005573282342465902,-0.009482153253865477,-0.010371174196020115,-0.05265915515375134,-0.11317932644206857,0,0,0,1,0,0,0,0,0,1,0.021750354025521806,0.0043758556066821825,0.002509648680605797,1,0.02149560016316343,-0.02444855949881819,2875.231005859375,-0.02271507362409444,17.6200008392334,15.088999891281128,0,0,0,1,1,0,0,10,0,0,4,1,16,0,0,0.00403062894785311,-0.027648289472143484,-0.10467316254908854,1,0,0,0
2018-10-17,158.45314565938952,159.37670222103174,156.85431346380702,158.31411743164062,17592000,0.0,0.0,META,154.68150634765624,155.0688003540039,159.15028533935546,165.95892303466798,177.69285804748534,156.58532197917924,159.92858180207946,165.69051932859676,-3.3432598229002224,-3.7209359522409833,0.3776761293407609,27.364801059181534,21.18462110374407,27.302880880239535,46.718025626448615,55.95497483035064,52.266830796180145,38.03263110151949,5.311123474056734,-1.8530970276888992,-2.232314198480212,168.85417865483473,159.15028533935546,149.4463920238762,0.12194628862634702,0.456915854259186,4.401452711464301,2.780202285727822,31.92186229961271,29.171084842473643,-98963800,26096565.0,0.6741117078052227,0.00403062894785311,0.03426252209923519,-0.0014306972357810421,0.002542926857812544,-0.04129180107723074,0.019456447691943213,0.01721775298187045,45.592107086234556,30.49640199523091,42.61752734195627,0.7321091753069795,1.1786291168752658,29.838659813958163,26.56484793201443,0.010483811146264555,-0.0016856666853648284,-0.0009670004528868126,0.014304579859020753,0.02010888310257706,0.01837605618265501,-0.3144556108178607,-0.07431509028098839,150.3299102783203,167.6687774658203,0.10952192684260675,150.3299102783203,215.99124145507807,-0.26703455026639655,0.05311123474056744,0.05311123474056756,-0.022323141984802453,-0.0052539516717289,-0.04606444452179525,-0.10905750984468991,0,0,0,1,0,0,0,0,0,1,0.0008774090736434462,0.005828578270244567,0.009212843088464769,0,-0.00025266233815879335,0.008446781351157284,2870.2940063476562,-0.02128145941672486,17.399999618530273,15.371499872207641,0,0,0,0,2,0,0,10,0,0,4,1,17,0,0,-0.028227206336912114,-0.08392915695527658,-0.09534562653477874,0,0,0,1
2018-10-18,157.41044549475907,157.55941406947483,152.2167290987112,153.84535217285156,21675100,0.0,0.0,META,154.99332580566406,154.67852783203125,158.59913635253906,165.35792175292968,177.5451399230957,156.16378816282113,159.47797219991446,165.22600296954795,-3.3141840370933267,-3.639585569211452,0.3254015321181254,27.205368785976106,19.14453164000705,31.998074624304788,40.389024780443805,41.44042733303006,34.44968835931435,43.088014071200654,1.0237938356543186,-2.4740239527700103,-6.685929073632102,168.1928705848809,158.59913635253906,149.00540212019723,0.1209809139315435,0.2522453684582056,4.522590970140381,2.9396994490019197,33.15381019368882,29.77855981443153,-120638900,26233520.0,0.82623681457921,-0.028227206336912114,0.00403062894785311,0.03426252209923519,-0.0014306972357810421,0.013013675062202967,-0.022040137854208774,0.01815274179053472,46.718025626448615,34.584677956060176,38.1756846237214,0.6741117078052227,1.3353017114422936,29.171084842473643,27.180891882551954,0.002235634866441538,-0.0023043735336351623,-0.0032859978592591544,0.022194957891415765,0.0208849373301759,0.018758729445392273,-0.12270384485168763,-0.3054574158497006,150.3299102783203,167.6687774658203,0.11270322400132746,150.3299102783203,215.99124145507807,-0.2877241172538546,0.023384846621825106,0.010237938356543408,-0.06685929073632102,-0.0299735817546991,-0.06962212307723413,-0.13348598424327343,1,0,0,1,0,0,0,0,0,1,0.022648391030862115,0.0009463703266166804,0.010346346895985303,0,-0.014391922356395415,0.014811008174738127,2862.1955078125,-0.032637700066485024,20.059999465942383,15.784499835968017,0,0,0,0,3,0,0,10,0,0,4,1,18,0,0,-0.005615820584148112,-0.02562611772642831,-0.07145613711961096,0,0,0,0
2018-10-19,154.77882618949516,156.25849576696672,152.4848526926415,152.98138427734375,19761300,0.0,0.0,META,155.05490112304688,154.3528030395508,158.1582176208496,164.7811508178711,177.3947901916504,155.6741875650554,158.99674346490923,164.74582184436346,-3.3225558998538247,-3.5761796353399267,0.25362373548610195,27.057324532285353,17.989861386796356,30.068164526557055,39.28105339394045,39.14981615658461,33.72412971589014,40.14688295712823,0.20165685034128078,-2.084790348516563,-5.450177857577943,167.931913438305,158.1582176208496,148.3845218033942,0.12359390443923368,0.23516500614535987,4.469094691867868,2.921332365358739,32.970172269985056,29.243939769801464,-140400200,24921845.0,0.7929308604559574,-0.005615820584148112,-0.028227206336912114,0.00403062894785311,0.03426252209923519,0.002542926857812544,-0.00956870736797144,-0.018612264481072338,40.389024780443805,35.39477023481699,36.43913320840804,0.82623681457921,0.9494108011407869,29.77855981443153,27.06873988498001,0.0006038853780494069,-0.0019090848552528294,-0.002636175664412943,0.02246498673250871,0.02076925631174723,0.018421950473010987,-0.21363309541077272,-0.07002631882121729,150.3299102783203,167.6687774658203,0.11333971953127275,150.3299102783203,215.99124145507807,-0.29172413081777265,0.01763770093466102,0.0020165685034125858,-0.054501778575779536,-0.03273199092263543,-0.07160871545052723,-0.13762188781266552,1,0,0,1,0,0,0,0,0,1,0.011612970303514328,0.00955989662087242,0.003208007173373558,0,-0.00036116989772350117,0.00023495336753542873,2854.1010131835938,-0.030244544074644508,19.88999938964844,16.194999790191652,0,0,0,0,4,0,1,10,0,0,4,1,19,0,0,0.004738580149510341,-0.056345496234310954,-0.09425513485822756,1,0,0,0
2018-10-22,153.6864333241518,156.24853783086309,153.3885265292526,153.706298828125,15424700,0.0,0.0,META,155.30514526367188,154.10751342773438,157.63040466308593,164.27508575439452,177.23555236816406,155.3714354516815,158.6048586769993,164.31289937313844,-3.2334232253178072,-3.5076283533355026,0.27420512801769537,26.919854868143943,17.03206342919724,28.46730580101804,40.74974065969198,42.27330422928555,38.75847402053522,35.64409736524659,0.8207143497700464,-1.5707663701825192,-6.426454868881515,167.16571303742006,157.63040466308593,148.0950962887518,0.12098311102752787,0.2942328826237383,4.383241753414401,2.851699498870739,33.137375928378674,28.625129202195975,-124975500,24731940.0,0.6236752959937635,0.004738580149510341,-0.005615820584148112,-0.028227206336912114,0.00403062894785311,-0.0014306972357810421,-0.0005084354281634784,0.015221277762337726,39.28105339394045,35.13050445756761,36.345432640406756,0.7929308604559574,0.5854300797301639,29.243939769801464,26.89821760671261,0.0018377408551076835,-0.0013843832974854476,-0.0031603105450543124,0.022494703228296217,0.020874584716130497,0.01803213645621507,-0.1836677971099809,0.1390287801631622,150.3299102783203,167.6687774658203,0.11280518312973231,150.3299102783203,215.99124145507807,-0.2883679088436885,0.02245985874370345,0.008207143497700464,-0.06426454868881537,-0.024894346007346625,-0.06433590874559503,-0.1327569622778771,1,0,0,1,0,0,0,0,0,1,0.00012925997138142536,0.01654172686391944,0.001938406588373792,1,-0.004299527548581317,0.0018503206997706467,2845.9265014648436,-0.031640528525945816,19.63999938964844,16.566999769210817,0,0,0,0,0,1,0,10,0,0,4,1,22,0,0,-0.0025195328321534483,-0.08198716686176999,-0.15008384544641595,0,0,0,0
2018-10-23,150.1710221555881,153.69639963630817,149.80359361113565,153.31903076171875,19095000,0.0,0.0,META,154.43323669433593,153.75895080566406,157.10805435180663,163.76544616699218,177.0672779083252,155.0556808839949,158.21331586846,163.88176727072982,-3.1576349844650906,-3.4376296795614207,0.2799946950963301,27.441816946544414,15.940311943771764,32.53061216906576,40.190450055272585,40.96279758766777,42.52034315232709,38.33431562958416,-2.7648289472143484,-2.222909885319202,-6.379226375488223,166.3827025167103,157.10805435180663,147.83340618690295,0.11806712524279987,0.29573221955599494,4.348917715098326,2.8365152672124636,32.995188125024605,28.626007233158308,-144070500,24305550.0,0.7856230367138369,-0.0025195328321534483,0.004738580149510341,-0.005615820584148112,-0.028227206336912114,0.03426252209923519,0.004133359142603377,-0.003022727773080991,40.74974065969198,45.592107086234556,37.74621637923798,0.6236752959937635,0.7321091753069795,28.625129202195975,29.838659813958163,-0.005518670131170045,-0.00204967249496113,-0.003135150798007935,0.013426486654906391,0.020785014819192062,0.018032689563731677,-0.18829906846766756,0.13985974906768428,150.3299102783203,167.6687774658203,0.11309011739349732,150.3299102783203,215.99124145507807,-0.29016088926177086,0.01988373756003971,-0.027648289472143484,-0.06379226375488245,-0.02411730961675109,-0.06378888617700942,-0.13411990869878207,1,0,0,1,0,0,0,0,0,1,0.020962823325988148,0.002512927388870273,0.00244673399154045,1,-0.005511829997012829,-0.024637705839871127,2837.182995605469,-0.0340101623154649,20.709999084472656,16.98149971961975,0,0,0,1,1,0,0,10,0,0,4,1,23,0,0,-0.05408385181564013,-0.05291803792945726,-0.14223735548744632,0,0,0,1
2018-10-24,153.20979346802224,153.57722201311554,144.5900119300226,145.02694702148438,27744600,0.0,0.0,META,151.7758026123047,153.22865447998046,156.06980667114257,163.06891174316405,176.85957885742187,153.51279875130098,157.23654780572107,163.14236255507313,-3.7237490544200966,-3.4948535545331563,-0.22889549988694036,28.677442041468403,13.753925084937336,36.02554117343331,30.52866851903792,23.08528590560745,2.875736896003806,28.05151802295538,-8.392915695527659,-3.527550337133878,-12.52470930954932,165.8583744524513,156.06980667114257,146.28123888983384,0.1254383277597619,-0.06406922321897487,4.680224312812227,3.2271411685435916,37.56370244001125,33.20474785769697,-171815100,24430170.0,1.1356695430281492,-0.05408385181564013,-0.0025195328321534483,0.004738580149510341,-0.005615820584148112,0.00403062894785311,-0.04129180107723074,0.012370474884349614,40.190450055272585,46.718025626448615,30.49640199523091,0.7856230367138369,0.6741117078052227,28.626007233158308,29.171084842473643,-0.017141566283868693,-0.003328877568802069,-0.006457867133007422,0.024046888363364126,0.023662908328357123,0.02091702504239784,-0.45536764926637724,0.4478532574001417,145.02694702148438,167.6687774658203,0.1561215409228863,145.02694702148438,215.99124145507807,-0.328551722539883,0.0,-0.08392915695527647,-0.12524709309549342,-0.07075590010133607,-0.11064012464924054,-0.17998816938040924,0,0,0,0,0,0,0,1,0,1,0.05340942156054652,0.00239820534168394,0.002851874423765041,0,-0.030864433977743855,-0.054502819443995376,2824.689501953125,-0.059684225179547724,25.229999542236328,17.59849967956543,1,0,0,1,2,0,0,10,0,0,4,1,24,0,0,0.03362096593124542,0.039372670968214285,-0.07682824720873915,1,1,1,0
2018-10-25,146.7052282209657,151.154162446848,145.9802962984977,149.90289306640625,22105700,0.0,0.0,META,150.98731079101563,152.99031829833984,155.18151245117187,162.50127685546875,176.67640838623046,152.95742864593257,156.69331412132738,162.62316767316463,-3.7358854753948094,-3.543059938705487,-0.19282553668932234,29.82480820104068,12.49555421848343,32.72950086632627,39.70731904799295,40.807756470569124,35.69048570345349,27.028855250594813,-2.562611772642831,-1.5650537983485702,-10.595821516642046,163.74648371246872,155.18151245117187,146.61654118987502,0.11038649032360515,0.1918483889946895,4.783580820851613,3.191119746256338,41.3115066665139,35.64243871834357,-149709400,24172110.0,0.9145126346024406,0.03362096593124542,-0.05408385181564013,-0.0025195328321534483,0.004738580149510341,-0.028227206336912114,0.013013675062202967,0.011320678657212424,30.52866851903792,40.389024780443805,34.584677956060176,1.1356695430281492,0.82623681457921,33.20474785769697,29.77855981443153,-0.004771931830237186,-0.001268148481897824,-0.005342852769305772,0.03163034673680842,0.02602380307737684,0.022452625944904003,-0.23027283137019597,0.20521888374894298,145.02694702148438,163.31918334960938,0.12202724012819172,145.02694702148438,215.99124145507807,-0.305976982878803,0.03362096593124552,-0.02562611772642831,-0.10595821516642068,-0.034015774826441046,-0.07752790644388413,-0.15153984374243623,0,0,0,0,0,0,0,0,0,1,0.02179652957305837,0.008529139660633688,0.004941418456989849,1,0.018625040052811848,-0.022829535126902778,2814.2680053710938,-0.0386238754817474,24.21999931335449,18.18899965286255,0,0,0,1,3,0,0,10,0,0,4,1,25,1,0,-0.03696606974974437,0.005299756637699549,-0.12732689497473337,0,1,0,1
2018-10-26,144.80846276523178,147.9663960244225,142.8024711400641,144.361572265625,31303300,0.0,0.0,META,149.2633483886719,152.15912475585938,154.23363189697267,161.9187454223633,176.46587882995607,151.63498920280833,155.77985176164572,161.90702667679054,-4.144862558837389,-3.6634204627318674,-0.48144209610552124,31.29093876977228,11.215029117500519,33.9619006590165,34.18033060418543,31.258254071234333,9.350757234623805,15.972326611360382,-5.634549623431095,-5.444255228391349,-11.607706268897234,163.1742530230596,154.23363189697267,145.29301077088573,0.11593607718528252,-0.05209025704841572,4.949069471243793,3.428245753750531,44.89635309046086,36.687001723800165,-181012700,24023995.0,1.3030014366886107,-0.03696606974974437,0.03362096593124542,-0.05408385181564013,-0.0025195328321534483,-0.005615820584148112,0.002542926857812544,-0.02594158663259538,39.70731904799295,39.28105339394045,35.39477023481699,0.9145126346024406,0.7929308604559574,35.64243871834357,29.243939769801464,-0.011041981663356437,-0.005219048142653515,-0.005894076925163222,0.03478899999412597,0.02828204405978705,0.023110638788041232,-0.2400545216597094,-0.02868017962752668,144.361572265625,161.31320190429688,0.11742480614911087,144.361572265625,215.99124145507807,-0.3316322861376332,0.0,-0.056345496234310954,-0.11607706268897255,-0.0640071786544076,-0.10843199847516476,-0.1819292589434076,0,0,0,0,0,0,0,1,0,1,0.0030860799919635506,0.021807656810157967,0.010766643715350752,0,-0.017327264039978307,-0.03941429114160422,2801.5035034179687,-0.050977470432387206,24.15999984741211,18.7909996509552,0,0,0,1,4,0,1,10,0,0,4,1,26,1,0,-0.02256291169531799,0.034257595487946046,-0.06184192168170399,0,1,0,1
2018-10-29,147.4698939863681,147.79760668024653,138.06558370981685,141.10435485839844,31336800,0.0,0.0,META,146.74295959472656,151.02405242919923,153.22318954467772,161.28894500732423,176.28077194213867,150.01489161136064,154.69277791696072,161.09123562508887,-4.677886305600083,-3.866313631305511,-0.8115726742945721,33.14931134182641,9.741490163244142,35.89481397263389,31.412505137670422,26.93564769375537,14.25908802948305,19.766776989186795,-8.198716686176999,-7.445290380747405,-12.527708090431332,163.23829073959294,153.22318954467772,143.2080883497625,0.13072565875539296,-0.10502806963309355,5.290709006899928,3.749500865660227,45.64413201338702,37.10355553130434,-212349500,24270450.0,1.2911503494990821,-0.02256291169531799,-0.03696606974974437,0.03362096593124542,-0.05408385181564013,0.004738580149510341,-0.0014306972357810421,-0.01228258312447228,34.18033060418543,40.74974065969198,35.13050445756761,1.3030014366886107,0.6236752959937635,36.687001723800165,28.625129202195975,-0.016502280032322104,-0.00733226958860721,-0.006408093353705508,0.033822069306320486,0.028753100504005705,0.02337304302193007,-0.17875870229844437,-0.1888179548553429,141.10435485839844,161.30322265625,0.14314843661715193,141.10435485839844,215.99124145507807,-0.34671260784551133,0.0,-0.0819871668617701,-0.12527708090431333,-0.07909269296828993,-0.12514552778560983,-0.19954766873432075,0,0,0,0,0,0,0,1,0,1,0.04316500782565213,0.0022222345525569997,0.020606044165614495,0,-0.0065595995737004476,-0.04159465857979083,2787.3364990234377,-0.052410786811933216,24.700000762939453,19.425999689102174,0,0,0,1,0,1,0,10,0,0,4,1,29,1,0,0.029065960595474616,0.04637890697021807,-0.04989783631425648,1,1,1,0
