Date,Open,High,Low,Close,Volume,dividends,stock_splits,Ticker,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,MACD,MACD_Signal,MACD_Hist,ADX,ADX_Pos,ADX_Neg,RSI_14,RSI_7,Stoch_K,Stoch_D,ROC_5,ROC_10,ROC_20,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,ATR,ATR_Pct,Volatility_10,Volatility_20,OBV,Volume_SMA_20,Volume_Ratio,Return,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_5,Return_Lag_10,Return_Lag_20,RSI_Lag_1,RSI_Lag_5,RSI_Lag_10,Volume_Ratio_Lag_1,Volume_Ratio_Lag_5,Volatility_Lag_1,Volatility_Lag_5,Return_Mean_5,Return_Mean_10,Return_Mean_20,Return_Std_5,Return_Std_10,Return_Std_20,Return_Skew_20,Return_Kurt_20,Close_Min_20,Close_Max_20,Close_Range_20,Close_Min_252,Close_Max_252,Dist_52W_High,Dist_52W_Low,Cum_Return_5,Cum_Return_20,Price_vs_SMA_20,Price_vs_SMA_50,Price_vs_SMA_200,SMA_5_10_Cross,SMA_20_50_Cross,Golden_Cross,MACD_Cross,RSI_Oversold,RSI_Overbought,BB_Above_Upper,BB_Below_Lower,Strong_Uptrend,Strong_Downtrend,Body_Size,Upper_Shadow,Lower_Shadow,Is_Bullish,SP500_Return,SP500_Return_5D,SP500_SMA_20,SP500_vs_SMA,VIX,VIX_SMA_20,VIX_High,VIX_Extreme,Market_Bullish,Market_Bearish,DayOfWeek,Is_Monday,Is_Friday,Month,Is_January,Is_December,Quarter,Is_Q4,DayOfMonth,Is_MonthEnd,Is_MonthStart,Target_Return_1D,Target_Return_5D,Target_Return_20D,Target_Direction_1D,Target_Direction_5D,Target_Big_Move_Up,Target_Big_Move_Down
2018-10-16,5.942399600876374,6.099671517763144,5.893112976327913,6.088526248931885,408712000,0.0,0.0,NVDA,5.98658332824707,6.379441118240356,6.566730952262878,6.593750152587891,6.115438778400421,6.327269360031884,6.49775560786204,6.5142057956985795,-0.17048624783015676,-0.06452777195042414,-0.10595847587973262,25.253938886476707,13.535083012909219,36.70536506299416,40.33485774838845,39.671041261888355,19.777878346705585,14.22797526356623,-7.4225916583093525,-14.189463002227832,-9.294507587866352,7.3449886329151495,6.566730952262878,5.788473271610607,0.23703047568412586,0.19277225575840026,0.23955098917132597,3.9344659015529513,62.05776611950884,51.27588351084312,4475384000,428043600.0,0.9548373109655185,0.04439650204817158,-0.04526653943429204,0.04852647595796444,-0.04298099956979273,-0.0008654575374165141,-0.009952999889085046,-0.010622858681463287,32.788332295095785,44.00161029710934,64.44049227088843,1.0643091077750222,0.7492740123828832,47.94740653093036,31.19105528546433,-0.014015589069428546,-0.014493873809213475,-0.004366764275277185,0.056630775569097465,0.03909271811248339,0.032300770482097244,-0.0654753019384057,0.10268306300865179,5.82351541519165,7.166642665863037,0.22059973066668023,4.92853307723999,7.166642665863037,-0.15043535267448988,0.23536276484553859,-0.07422591658309341,-0.09294507587866319,-0.07282233836094734,-0.07662163290456457,-0.004400752005496375,0,0,1,0,0,0,0,0,0,1,0.024590511892529046,0.0018755502120079155,0.00829406096170184,1,0.02149560016316343,-0.02444855949881819,2875.231005859375,-0.02271507362409444,17.6200008392334,15.088999891281128,0,0,0,1,1,0,0,10,0,0,4,1,16,0,0,-0.011268220038821886,-0.10076073544677888,-0.18923637855937614,0,0,0,0
2018-10-17,6.150690264280355,6.188832082621582,5.970880319634186,6.019919395446777,329668000,0.0,0.0,NVDA,5.9735557556152346,6.271282577514649,6.530917501449585,6.586939392089843,6.120895709991455,6.279984750095713,6.462360332868317,6.494822015296548,-0.1823755827726039,-0.08809733411486009,-0.09427824865774381,26.181572671388867,15.325555993164711,34.30448759551462,39.08218434774387,37.631056371614186,15.042722967846629,12.245052088524124,-1.0704560432370114,-15.230369299268409,-10.63314997277165,7.339998470252166,6.530917501449585,5.7218365326470035,0.2477694653539873,0.18421077388640641,0.23800818730104528,3.9536773113783714,61.512893354900775,51.24239049444934,4145716000,433284000.0,0.7608589285549432,-0.011268220038821886,0.04439650204817158,-0.04526653943429204,0.04852647595796444,-0.07475338434919399,0.0008726507817566898,0.0035421740564789417,40.33485774838845,31.968539853425867,64.61137588574206,0.9548373109655185,1.8105142733888713,51.27588351084312,40.449892942301204,-0.0013185562073541267,-0.015707960891271334,-0.005107283980042227,0.045663371562639235,0.03874948053359645,0.032279671864945965,0.009447821937375712,0.1088411744162298,5.82351541519165,7.166642665863037,0.22311382635576046,4.92853307723999,7.166642665863037,-0.16000843405775786,0.22144242538349165,-0.01070456043236978,-0.10633149972771638,-0.07824292771871448,-0.08608246757575937,-0.01649698333854124,0,0,1,0,0,0,0,0,0,1,0.021261169594739473,0.0062012256677486735,0.007972938598027267,0,-0.00025266233815879335,0.008446781351157284,2870.2940063476562,-0.02128145941672486,17.399999618530273,15.371499872207641,0,0,0,0,2,0,0,10,0,0,4,1,17,0,0,-0.01452329190603241,-0.17958521899079316,-0.18871875308423514,0,0,0,0
2018-10-18,6.089267136901641,6.127656014964158,5.8720584771996345,5.932490348815918,524020000,0.0,0.0,NVDA,5.995350742340088,6.172807836532593,6.497791218757629,6.577652282714844,6.124293656349182,6.226524072975744,6.423110704419992,6.472769793081621,-0.19658663144424793,-0.10979519358073767,-0.08679143786351026,27.309670001800207,14.156146887627798,34.637066735215164,37.484531783405835,34.95841826810165,9.008484413057209,14.60969524253647,1.8712912365611345,-14.236136506816699,-10.04585361995166,7.3469224803945234,6.497791218757629,5.648659957120735,0.2613599708115113,0.1671298682067335,0.239264569477008,4.033121933772104,61.247175483743874,51.02888569544305,3621696000,437955800.0,1.1965134381140745,-0.01452329190603241,-0.011268220038821886,0.04439650204817158,-0.04526653943429204,-0.04298099956979273,-0.025947605357842463,-0.020957313012823775,39.08218434774387,27.638342212939946,55.988298920262686,0.7608589285549432,1.816735677826156,51.24239049444934,42.24089038547148,0.004372985325397938,-0.014565529546090328,-0.004785582924702658,0.04067312270627537,0.038582094008361524,0.03214517648354371,-0.01825278184150792,0.16661886441542625,5.82351541519165,7.166642665863037,0.22640192763894934,4.92853307723999,7.166642665863037,-0.17220787676854227,0.20370306049323508,0.018712912365611345,-0.10045853619951628,-0.08699892792951205,-0.09808392206962992,-0.03131843740615172,0,0,1,0,0,0,0,0,0,1,0.025746413248260668,0.0063043511147468515,0.009924325909444765,0,-0.014391922356395415,0.014811008174738127,2862.1955078125,-0.032637700066485024,20.059999465942383,15.784499835968017,0,0,0,0,3,0,0,10,0,0,4,1,18,0,0,-0.0432512301333603,-0.13230068415493068,-0.1550529870832179,0,0,0,1
2018-10-19,5.9877222855493,6.007288030940109,5.639495194692938,5.675902843475342,613608000,0.0,0.0,NVDA,5.9093092918396,6.072029972076416,6.455340170860291,6.564203758239746,6.126270227432251,6.141813114591067,6.367761973979648,6.441520108783336,-0.22594885938858056,-0.13302592674230623,-0.09292293264627433,28.907907231935983,12.659257377091995,37.6607472695342,33.19560576323363,28.12025391012628,2.2594422161624776,8.770216532355434,-7.045520728259181,-15.078196744796346,-13.011967400473424,7.376626444770392,6.455340170860291,5.53405389695019,0.2854338422222366,0.07698418534074111,0.24844515996059105,4.377191907824636,62.256670753491086,52.80723951399079,3008088000,446879800.0,1.3730940624302106,-0.0432512301333603,-0.01452329190603241,-0.011268220038821886,0.04439650204817158,0.04852647595796444,-0.03376438381169711,-0.010628056278361164,37.484531783405835,37.490638566139424,47.36053221421868,1.1965134381140745,1.4821562073862666,51.02888569544305,45.80089689112307,-0.01398255589286701,-0.015514214178256647,-0.006416741617452615,0.03623229684502455,0.039218016254420375,0.03326543408996261,0.05701778525330734,-0.18483491697103102,5.675902843475342,7.166642665863037,0.26264364692241965,4.92853307723999,7.166642665863037,-0.20801090439300898,0.15164142241161205,-0.0704552072825918,-0.1301196740047339,-0.12074302929896179,-0.13532500627351188,-0.07351412315118766,0,0,1,0,0,0,0,0,0,1,0.05207647035108827,0.0032676440986630978,0.006080383666134489,0,-0.00036116989772350117,0.00023495336753542873,2854.1010131835938,-0.030244544074644508,19.88999938964844,16.194999790191652,0,0,0,0,4,0,1,10,0,0,4,1,19,0,0,0.008945554362508767,-0.1347471959504104,-0.2824976680701231,1,0,0,0
2018-10-22,5.728163102712983,5.828222512161618,5.623893216443317,5.726676940917969,368844000,0.0,0.0,NVDA,5.888703155517578,5.9864593029022215,6.412641525268555,6.55259750366211,6.128276927471161,6.077946010949052,6.320274193752857,6.4134870433768505,-0.24232818280380464,-0.1548863779546059,-0.08744180484919872,30.426157834974756,11.906033888522696,35.87426265329163,34.785727983642914,31.225997231284126,6.6346805807790705,5.967535736666247,-1.7673387463199686,-12.999951681578848,-12.977030094945718,7.384508398051286,6.412641525268555,5.440774652485824,0.30310968388086534,0.1470892240690978,0.24529402680042747,4.283357160376286,63.45952117559129,52.82264997360622,3376932000,450626400.0,0.8185139618983708,0.008945554362508767,-0.0432512301333603,-0.01452329190603241,-0.011268220038821886,-0.04526653943429204,-0.015155996819792628,0.008540490743879747,33.19560576323363,32.788332295095785,44.18054351028729,1.3730940624302106,1.0643091077750222,52.80723951399079,47.94740653093036,-0.0031401371335068482,-0.013104059060026508,-0.0063964884365211635,0.03244355764076974,0.039975740797583766,0.03327514176704157,0.05538233820727787,-0.18858455528109538,5.675902843475342,7.166642665863037,0.2603149850720817,4.92853307723999,7.166642665863037,-0.20092612288374248,0.16194349336191208,-0.017673387463199686,-0.12977030094945718,-0.10697067373056666,-0.12604475740842488,-0.0655322844098223,0,0,1,0,0,0,0,0,0,1,0.00025944823294412077,0.01746797492572175,0.01794357503995842,0,-0.004299527548581317,0.0018503206997706467,2845.9265014648436,-0.031640528525945816,19.63999938964844,16.566999769210817,0,0,0,0,0,1,0,10,0,0,4,1,22,0,0,-0.043940853868935426,-0.19721497068372662,-0.3741891978758525,0,0,0,1
2018-10-23,5.459438113358586,5.5525631967375535,5.367304119370685,5.47504186630249,626436000,0.0,0.0,NVDA,5.766006278991699,5.876294803619385,6.354005193710327,6.535300092697144,6.128209581375122,5.985191527157274,6.257664391719496,6.376685271726876,-0.2724728645622223,-0.17840367527612921,-0.09406918928609309,32.34904218541528,10.700151814525077,39.47233828932531,30.864690053941118,24.98430843166736,6.255409350118123,5.049844049019886,-10.076073544677888,-16.750759408574865,-17.64090659311298,7.400682807106959,6.354005193710327,5.307327580313695,0.3294544406204491,0.08011745156397128,0.25344251213948865,4.629051582223759,64.80333315054202,54.04830242163781,2750496000,467928800.0,1.3387421334185885,-0.043940853868935426,0.008945554362508767,-0.0432512301333603,-0.01452329190603241,0.04439650204817158,-0.0008654575374165141,0.010199394621532631,34.785727983642914,40.33485774838845,44.00161029710934,0.8185139618983708,0.9548373109655185,52.82264997360622,51.27588351084312,-0.02080760831692825,-0.017411598693178397,-0.009103500861044566,0.022663883498367298,0.040822262772476664,0.03404723023639612,0.23212595643930609,-0.3405185513871659,5.47504186630249,7.166642665863037,0.3089658199642135,4.92853307723999,7.166642665863037,-0.2360381113485916,0.11088670411613599,-0.10076073544677899,-0.1764090659311297,-0.13833217012128046,-0.16223558388381223,-0.10658377563615674,0,0,1,0,0,0,0,0,0,1,0.0028581243380566305,0.014199507133413222,0.016876094586082142,1,-0.005511829997012829,-0.024637705839871127,2837.182995605469,-0.0340101623154649,20.709999084472656,16.98149971961975,0,0,0,1,1,0,0,10,0,0,4,1,23,0,0,-0.0979373358027068,-0.08169747504680158,-0.3256129705682679,0,0,0,1
2018-10-24,5.436651982419131,5.483214283431702,4.924961271134348,4.938830852508545,884288000,0.0,0.0,NVDA,5.549788570404052,5.761672163009644,6.270403409004212,6.504649620056153,6.125468602180481,5.8242129618267,6.15997301844461,6.320298823914393,-0.33576005661791,-0.20987495154448538,-0.1258851050734246,34.77773588775974,9.149831767156668,45.23374504235543,24.521633521739133,16.69034070878297,0.6833404998881653,4.524476810261782,-17.958521899079315,-18.836739859371587,-25.2922318477968,7.476606180115199,6.270403409004212,5.064200637893225,0.38472892170825773,-0.051968785177473414,0.2752146907221934,5.57246641849266,71.26983946823268,62.52678329991058,1866208000,498715800.0,1.7731301073677634,-0.0979373358027068,-0.043940853868935426,0.008945554362508767,-0.0432512301333603,-0.011268220038821886,-0.07475338434919399,-0.005551028266138069,30.864690053941118,39.08218434774387,31.968539853425867,1.3387421334185885,0.7608589285549432,54.04830242163781,51.24239049444934,-0.038141431469705236,-0.01972999383852968,-0.013722816237873003,0.04003215666424154,0.044895778860104645,0.039388171164854754,-0.12818490355518014,-0.07215858642172439,4.938830852508545,7.166642665863037,0.45108080837045383,4.92853307723999,7.166642665863037,-0.31085850337791465,0.0020894199363518337,-0.17958521899079327,-0.25292231847796776,-0.2123583555379463,-0.24072299954783585,-0.19372195447210833,0,0,1,0,1,0,0,1,0,1,0.09156759187831484,0.008564517494064866,0.002551125475577315,0,-0.030864433977743855,-0.054502819443995376,2824.689501953125,-0.059684225179547724,25.229999542236328,17.59849967956543,1,0,0,1,2,0,0,10,0,0,4,1,24,0,0,0.042274572799037236,0.057268762022109954,-0.27430931793344693,1,1,1,0
2018-10-25,4.841247503005438,5.194923191526612,4.79691397864822,5.147617816925049,951720000,0.0,0.0,NVDA,5.392814064025879,5.694082403182984,6.196646618843078,6.479338302612304,6.123556470870971,5.7201214010726,6.084983744257976,6.274311333444223,-0.3648623431853766,-0.24087242987266363,-0.12398991331271295,37.1813588270703,8.233860859075921,43.92615469046092,30.510037275657965,27.607355298452077,18.2756780398241,8.404809296610125,-13.230068415493069,-11.606350289782108,-22.273753303082366,7.4852366357040925,6.196646618843078,4.908056601982064,0.41589914549672846,0.09295478461277853,0.2839857280190647,5.516837848476963,76.16416236696007,65.44216400775377,2817928000,535580400.0,1.7769881048671683,0.042274572799037236,-0.0979373358027068,-0.043940853868935426,0.008945554362508767,-0.01452329190603241,-0.04298099956979273,0.001798111251074097,24.521633521739133,37.484531783405835,27.638342212939946,1.7731301073677634,1.1965134381140745,62.52678329991058,51.02888569544305,-0.026781858528691305,-0.011204436601646684,-0.011698993160474846,0.05402317097286061,0.047978912485362124,0.04122468838629012,-0.13213961403772248,-0.39322310470400706,4.938830852508545,7.166642665863037,0.4327850070822245,4.92853307723999,7.166642665863037,-0.2817253410101268,0.04445232207059619,-0.1323006841549309,-0.22273753303082344,-0.1692897572580772,-0.20553340842695925,-0.15937448418877925,0,0,1,0,0,0,0,0,0,1,0.06328334044673742,0.00977131918419699,0.009157458760308344,1,0.018625040052811848,-0.022829535126902778,2814.2680053710938,-0.0386238754817474,24.21999931335449,18.18899965286255,0,0,0,1,3,0,0,10,0,0,4,1,25,1,0,-0.04594882031010239,0.04941300118745717,-0.3023479489338776,0,1,0,1
2018-10-26,4.911585922996195,5.073315795889018,4.783044308720282,4.911090850830078,664784000,0.0,0.0,NVDA,5.239851665496826,5.574580478668213,6.094196891784668,6.450108366012573,6.120412261486053,5.595655162573751,5.9980287151151686,6.220851706675042,-0.4023735525414178,-0.2731726544064145,-0.12920089813500335,39.429420889852004,7.493831172695979,40.32015217671916,27.817460893281364,23.53179230871902,6.8350082841033775,8.598008941271877,-13.47471959504104,-19.570876161156804,-29.43921555220936,7.447874630287983,6.094196891784668,4.740519153281352,0.4442513960545489,0.06300306664469402,0.28974199803232914,5.899748280636198,69.92919721878538,62.09422181477387,2153144000,533349800.0,1.2464315164269304,-0.04594882031010239,0.042274572799037236,-0.0979373358027068,-0.043940853868935426,-0.0432512301333603,0.04852647595796444,0.05093527423764588,30.510037275657965,33.19560576323363,37.490638566139424,1.7769881048671683,1.3730940624302106,65.44216400775377,52.80723951399079,-0.027321376564039723,-0.020651966228453368,-0.01654319788786226,0.054241793923543814,0.04405125362459422,0.03911568304189844,-0.019009945264123217,-0.22859278875160374,4.911090850830078,7.166642665863037,0.45927715115506834,4.911090850830078,7.166642665863037,-0.3147292142493526,0.0,-0.13474719595041063,-0.2943921555220934,-0.19413649771465136,-0.23860335793612544,-0.19758822755549943,0,0,1,0,1,0,0,0,0,1,0.00010079680451045503,0.03292823854217819,0.02607030480934451,0,-0.017327264039978307,-0.03941429114160422,2801.5035034179687,-0.050977470432387206,24.15999984741211,18.7909996509552,0,0,0,1,4,0,1,10,0,0,4,1,26,1,0,-0.06389625939772237,0.08386712344834168,-0.22815051385996554,0,1,0,1
2018-10-29,5.052264228953305,5.055731623936277,4.359277470175553,4.597290515899658,758016000,0.0,0.0,NVDA,5.013974380493164,5.451338768005371,5.965729284286499,6.4208502674102785,6.115835025310516,5.4420606015469675,5.894270329988093,6.157182640370125,-0.45220972844112595,-0.30898006921335675,-0.1432296592277692,41.94338508556693,6.324440016769138,43.52320518881329,24.70268452576525,19.15492982530631,11.033298091064042,12.047994804997169,-19.721497068372663,-21.140290155648923,-35.85154541333569,7.374468247678783,5.965729284286499,4.556990320894215,0.4722772007448772,0.014303641786267878,0.31879286629864306,6.934364169418984,72.34879703455535,61.73881126029643,1395128000,540147600.0,1.4033497510680415,-0.06389625939772237,-0.04594882031010239,0.042274572799037236,-0.0979373358027068,0.008945554362508767,-0.04526653943429204,0.029677405122387812,27.817460893281364,34.785727983642914,32.788332295095785,1.2464315164269304,0.8185139618983708,62.09422181477387,52.82264997360622,-0.04188973931608595,-0.0225149382247964,-0.021221881113867767,0.05179269890937166,0.04557545824002875,0.03889179543702347,0.17998177917802405,-0.1495475998914411,4.597290515899658,7.101504802703857,0.5447152574203028,4.597290515899658,7.166642665863037,-0.358515454133357,0.0,-0.19721497068372662,-0.35851545413335695,-0.22938331646916257,-0.28400596113668863,-0.24829716680164335,0,0,1,0,1,0,0,0,0,1,0.09005342801477062,0.0006863051546474006,0.047110173763301955,0,-0.0065595995737004476,-0.04159465857979083,2787.3364990234377,-0.052410786811933216,24.700000762939453,19.425999689102174,0,0,0,1,0,1,0,10,0,0,4,1,29,1,0,0.09363216282757669,0.1408795175961708,-0.17180258467369836,1,1,1,0
